time,index,pred,label,acc,f1,num_instruments
123.28767776489258,10_1,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
122.9245662689209,11_0,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
85.87145805358887,11_1,"[1, 2]","[1, 2]",1.0,1.0,2.0
124.80401992797852,12_0,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
121.74797058105469,12_1,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
86.76624298095703,13_0,"[1, 2]","[1, 2]",1.0,1.0,2.0
121.74081802368164,13_1,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
123.46601486206055,14_0,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
126.01995468139648,14_1,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
125.21719932556152,15_0,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
124.21917915344238,15_1,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
124.92489814758301,16_0,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
124.02129173278809,16_1,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
122.6508617401123,17_0,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
123.86274337768555,17_1,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
123.18921089172363,18_0,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
121.51074409484863,18_1,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
122.67470359802246,19_0,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
123.16536903381348,19_1,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
125.61488151550293,20_0,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
86.01021766662598,20_1,"[1, 2]","[1, 2]",1.0,1.0,2.0
126.89661979675293,21_0,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
123.18849563598633,21_1,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
124.27425384521484,22_0,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
125.3824234008789,22_1,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
122.68781661987305,23_0,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
122.46060371398926,23_1,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
124.28927421569824,24_0,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
124.84574317932129,24_1,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
123.71158599853516,25_0,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
124.71961975097656,25_1,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
125.93865394592285,26_0,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
124.34673309326172,26_1,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
123.95405769348145,27_0,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
122.49898910522461,27_1,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
124.44376945495605,28_0,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
121.60682678222656,28_1,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
87.03017234802246,29_0,"[1, 2]","[1, 2]",1.0,1.0,2.0
122.91193008422852,29_1,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
123.84510040283203,30_0,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
123.83031845092773,30_1,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
123.7175464630127,31_0,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
122.1303939819336,31_1,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
124.3734359741211,32_0,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
125.17786026000977,32_1,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
125.68044662475586,33_0,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
124.3445873260498,33_1,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
122.74169921875,34_0,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
125.10561943054199,34_1,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
122.10249900817871,35_0,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
121.82927131652832,35_1,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
124.81403350830078,36_0,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
85.9074592590332,36_1,"[1, 2]","[1, 2]",1.0,1.0,2.0
122.82156944274902,37_0,"[1, 1, 2]","[1, 1, 2]",1.0,1.0,3.0
