time,index,pred,label,acc,f1,num_instruments
42.34504699707031,13_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
41.36037826538086,13_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
41.06783866882324,14_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
40.53854942321777,14_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
41.626930236816406,15_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
42.376041412353516,15_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
59.583187103271484,16_0,"[2, 2, 2]","[2, 2, 2]",1.0,1.0,3.0
41.918039321899414,16_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
43.8995361328125,17_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
23.956298828125,17_1,[2],[2],1.0,1.0,1.0
42.336463928222656,18_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
42.31715202331543,18_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
44.9831485748291,19_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
45.14789581298828,19_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
41.655778884887695,20_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
47.39570617675781,20_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
42.98901557922363,21_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
41.00823402404785,21_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
43.83969306945801,22_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
42.940616607666016,22_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
41.54205322265625,23_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
43.03884506225586,23_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
41.78643226623535,24_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
40.963172912597656,24_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
45.00937461853027,25_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
41.32533073425293,25_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
41.571617126464844,26_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
24.060487747192383,26_1,[3],[2],0.0,0.0,1.0
45.3035831451416,27_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
42.5412654876709,27_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
42.58441925048828,28_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
40.99297523498535,28_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
45.62687873840332,29_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
43.732404708862305,29_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
41.89658164978027,30_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
41.47171974182129,30_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
40.65108299255371,31_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
43.13087463378906,31_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
41.56374931335449,32_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
45.479774475097656,32_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
42.671918869018555,33_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
42.227983474731445,33_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
41.27979278564453,34_0,"[7, 2]","[2, 2]",0.5,0.3333333333333333,2.0
41.92471504211426,34_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
41.327476501464844,35_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
47.69492149353027,35_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
41.74065589904785,36_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
41.086435317993164,36_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
41.47219657897949,37_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
