time,index,pred,label,acc,f1,num_instruments
82.31282234191895,30_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
81.70318603515625,30_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
80.33418655395508,31_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
82.7019214630127,31_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
85.36481857299805,32_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
81.43210411071777,32_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
84.92374420166016,33_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
85.54935455322266,33_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
85.16955375671387,34_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
80.73997497558594,34_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
80.73902130126953,35_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
85.24870872497559,35_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
81.31718635559082,36_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
81.25543594360352,36_1,"[2, 2]","[2, 2]",1.0,1.0,2.0
81.92729949951172,37_0,"[2, 2]","[2, 2]",1.0,1.0,2.0
